produto_id,pedido_id,quantidade,valor_unitario,valor_total,estado,frete,id_nf
50771,49909,4,340.0,1360.0,BR-PB,272.0,7257
51314,50046,3,410.0,1230.0,BR-AP,246.0,7258
86243,50451,1,350.0,350.0,BR-SE,70.0,7259
56380,51286,1,179.0,179.0,BR-CE,358.0,7260
86302,52881,2,139.0,278.0,BR-CE,556.0,7261
79079,53070,5,320.0,1600.0,BR-AC,320.0,7262
30263,53577,4,135.0,540.0,BR-MS,108.0,7263
6262,53712,4,644.0,2576.0,BR-AP,5152.0,7264
53941,54280,1,280.0,280.0,BR-RO,56.0,7265
53138,55324,2,690.0,1380.0,BR-MG,276.0,7266
64127,55455,1,590.0,590.0,BR-SE,118.0,7267
5412,55462,6,788.0,4728.0,BR-MA,9456.0,7268
83792,56014,2,390.0,780.0,BR-ES,156.0,7269
36306,56816,1,390.0,390.0,BR-AC,78.0,7270
19432,57119,6,190.0,1140.0,BR-BA,228.0,7271
95805,57795,4,100.0,400.0,BR-BR-RR,80.0,7272
62594,58023,2,300.0,600.0,BR-GO,120.0,7273
44207,58095,6,290.0,1740.0,BR-RJ,348.0,7274
75557,59825,1,90.0,90.0,BR-RO,18.0,7275
100961,60250,3,480.0,1440.0,BR-AP,288.0,7276
51314,60345,1,410.0,410.0,BR-SP,82.0,7277
72621,61380,1,179.0,179.0,BR-PA,358.0,7278
73692,61449,6,90.0,540.0,BR-MA,108.0,7279
12812,62690,2,320.0,640.0,BR-AC,128.0,7280
5567,63319,5,210.0,1050.0,BR-RO,210.0,7281
17990,63619,2,3800.0,7600.0,BR-DF,1520.0,7282
38723,63979,3,80.0,240.0,BR-SP,48.0,7283
91498,64174,6,130.0,780.0,BR-RO,156.0,7284
18751,64494,6,990.0,5940.0,BR-PR,1188.0,7285
14074,65609,2,450.0,900.0,BR-RO,180.0,7286
6769,65735,3,220.0,660.0,BR-MS,132.0,7287
23575,66023,3,210.0,630.0,BR-RJ,126.0,7288
33348,66239,3,160.0,480.0,BR-DF,96.0,7289
54794,66390,6,350.0,2100.0,BR-BA,420.0,7290
100961,67716,5,480.0,2400.0,BR-RN,480.0,7291
64127,67959,2,590.0,1180.0,BR-MG,236.0,7292
58245,68150,2,120.0,240.0,BR-PA,48.0,7293
48483,69509,4,400.0,1600.0,BR-SP,320.0,7294
16634,70059,2,480.0,960.0,BR-RS,192.0,7295
100481,70302,1,410.0,410.0,BR-CE,82.0,7296
3820,70362,3,139.0,417.0,BR-PB,834.0,7297
8707,71772,2,150.0,300.0,BR-BR-RR,60.0,7298
66135,72755,5,490.0,2450.0,BR-MS,490.0,7299
32126,73361,3,210.0,630.0,BR-RN,126.0,7300
62594,73492,2,300.0,600.0,BR-AP,120.0,7301
79551,74624,1,290.0,290.0,BR-ES,58.0,7302
29650,75808,4,120.0,480.0,BR-AM,96.0,7303
33348,76664,3,160.0,480.0,BR-DF,96.0,7304
98964,76963,1,280.0,280.0,BR-RJ,56.0,7305
6742,77063,1,850.0,850.0,BR-PE,170.0,7306
66539,79525,1,399.0,399.0,BR-MT,798.0,7307
68110,79743,4,790.0,3160.0,BR-RN,632.0,7308
75706,80506,3,100.0,300.0,BR-ES,60.0,7309
67445,82065,4,320.0,1280.0,BR-RN,256.0,7310
9397,82466,3,345.0,1035.0,BR-SP,207.0,7311
33976,82484,1,120.0,120.0,BR-BA,24.0,7312
39814,82559,3,390.0,1170.0,BR-PR,234.0,7313
40082,83164,6,315.0,1890.0,BR-MT,378.0,7314
31835,83691,1,399.0,399.0,BR-RO,798.0,7315
37794,83696,3,105.0,315.0,BR-BA,63.0,7316
74506,84599,4,420.0,1680.0,BR-PE,336.0,7317
14420,84748,2,690.0,1380.0,BR-BR-RR,276.0,7318
86845,85279,3,110.0,330.0,BR-CE,66.0,7319
33349,85295,4,270.0,1080.0,BR-GO,216.0,7320
100481,87608,1,410.0,410.0,BR-BA,82.0,7321
6769,88264,6,220.0,1320.0,BR-SP,264.0,7322
71190,88541,2,360.0,720.0,BR-RO,144.0,7323
33976,89130,6,120.0,720.0,BR-PE,144.0,7324
91248,89151,1,45.0,45.0,BR-BA,9.0,7325
31835,91080,2,399.0,798.0,BR-MG,1596.0,7326
97039,91846,2,320.0,640.0,BR-MG,128.0,7327
13716,92336,4,450.0,1800.0,BR-RS,360.0,7328
28699,92618,6,420.0,2520.0,BR-RS,504.0,7329
65473,93926,1,210.0,210.0,BR-PA,42.0,7330
50330,94829,2,210.0,420.0,BR-SP,84.0,7331
83866,95243,5,990.0,4950.0,BR-RO,990.0,7332
93262,96810,5,450.0,2250.0,BR-TO,450.0,7333
71770,99180,5,530.0,2650.0,BR-DF,530.0,7334
50771,99339,1,340.0,340.0,BR-RJ,68.0,7335
86544,100143,6,50.0,300.0,BR-MG,60.0,7336
41262,100210,1,390.0,390.0,BR-PA,78.0,7337
46573,100248,3,350.0,1050.0,BR-AM,210.0,7338
10086,101177,1,750.0,750.0,BR-CE,150.0,7339
8691,102844,2,180.0,360.0,BR-TO,72.0,7340
72667,103012,1,139.0,139.0,BR-RN,278.0,7341
6699,104262,3,320.0,960.0,BR-RJ,192.0,7342
8691,104648,3,180.0,540.0,BR-PI,108.0,7343
100481,104787,2,410.0,820.0,BR-MA,164.0,7344
9397,104795,4,345.0,1380.0,BR-SC,276.0,7345
44424,105767,6,360.0,2160.0,BR-TO,432.0,7346
84692,105873,6,499.0,2994.0,BR-RO,5988.0,7347
98640,107407,5,990.0,4950.0,BR-MG,990.0,7348
33348,107554,5,160.0,800.0,BR-MG,160.0,7349
100961,108205,6,480.0,2880.0,BR-CE,576.0,7350
19432,108743,2,190.0,380.0,BR-MS,76.0,7351
83795,109055,3,310.0,930.0,BR-RS,186.0,7352
86845,110084,1,110.0,110.0,BR-MG,22.0,7353
44207,110430,2,290.0,580.0,BR-PE,116.0,7354
23575,110565,6,210.0,1260.0,BR-RO,252.0,7355
20029,112303,5,294.0,1470.0,BR-BR-RR,294.0,7356
4835,113726,6,560.0,3360.0,BR-AC,672.0,7357
13906,114562,4,340.0,1360.0,BR-PR,272.0,7358
40082,115093,5,315.0,1575.0,BR-ES,315.0,7359
8691,116016,3,180.0,540.0,BR-RO,108.0,7360
18751,116555,3,990.0,2970.0,BR-AM,594.0,7361
40508,116735,5,245.0,1225.0,BR-AC,245.0,7362
60010,116959,5,90.0,450.0,BR-BA,90.0,7363
3820,118115,4,139.0,556.0,BR-SE,1112.0,7364
33976,118411,1,120.0,120.0,BR-GO,24.0,7365
13814,120283,2,550.0,1100.0,BR-RN,220.0,7366
35129,120665,4,320.0,1280.0,BR-MT,256.0,7367
44207,120966,4,290.0,1160.0,BR-AM,232.0,7368
91248,121560,6,45.0,270.0,BR-ES,54.0,7369
41262,121861,2,390.0,780.0,BR-RS,156.0,7370
48483,124200,6,400.0,2400.0,BR-CE,480.0,7371
7729,124464,1,360.0,360.0,BR-MA,72.0,7372
89334,124693,6,350.0,2100.0,BR-BA,420.0,7373
48483,125465,4,400.0,1600.0,BR-MG,320.0,7374
11736,125570,4,740.0,2960.0,BR-PI,592.0,7375
57815,125748,3,100.0,300.0,BR-ES,60.0,7376
53941,125880,3,280.0,840.0,BR-MT,168.0,7377
60010,126200,1,90.0,90.0,BR-ES,18.0,7378
4835,127752,5,560.0,2800.0,BR-MS,560.0,7379
93262,128088,1,450.0,450.0,BR-AP,90.0,7380
32986,128336,6,315.0,1890.0,BR-SE,378.0,7381
51238,128429,3,410.0,1230.0,BR-RO,246.0,7382
12751,131067,1,400.0,400.0,BR-PA,80.0,7383
31651,131939,3,180.0,540.0,BR-TO,108.0,7384
3865,132451,3,6500.0,19500.0,BR-SE,3900.0,7385
27546,134009,3,336.0,1008.0,BR-BA,2016.0,7386
100932,134580,5,3900.0,19500.0,BR-ES,3900.0,7387
82990,135259,5,450.0,2250.0,BR-CE,450.0,7388
83795,137148,5,310.0,1550.0,BR-PR,310.0,7389
59337,137966,4,390.0,1560.0,BR-RN,312.0,7390
72667,138574,6,139.0,834.0,BR-PE,1668.0,7391
8456,1269,2,360.0,720.0,BR-TO,144.0,7392
18751,1413,6,990.0,5940.0,BR-BA,1188.0,7393
86302,2080,1,139.0,139.0,BR-SE,278.0,7394
79551,3536,6,290.0,1740.0,BR-BA,348.0,7395
66135,3640,3,490.0,1470.0,BR-RO,294.0,7396
25562,4562,4,320.0,1280.0,BR-AL,256.0,7397
18128,4771,4,795.0,3180.0,BR-PE,636.0,7398
71190,5509,5,360.0,1800.0,BR-RS,360.0,7399
18212,5916,4,120.0,480.0,BR-CE,96.0,7400
79079,6094,4,320.0,1280.0,BR-CE,256.0,7401
13716,6567,2,450.0,900.0,BR-RN,180.0,7402
15470,7253,6,590.0,3540.0,BR-AP,708.0,7403
35682,7421,2,250.0,500.0,BR-RJ,100.0,7404
50478,8462,4,315.0,1260.0,BR-MT,252.0,7405
100932,9924,5,3900.0,19500.0,BR-CE,3900.0,7406
82257,10091,6,1600.0,9600.0,BR-TO,1920.0,7407
17990,10325,3,3800.0,11400.0,BR-SP,2280.0,7408
84176,10508,2,310.0,620.0,BR-RN,124.0,7409
75557,11075,3,90.0,270.0,BR-PA,54.0,7410
12609,11108,2,320.0,640.0,BR-MA,128.0,7411
15875,12222,1,490.0,490.0,BR-PA,98.0,7412
3829,12327,3,2630.0,7890.0,BR-GO,1578.0,7413
45695,12449,2,240.0,480.0,BR-RJ,96.0,7414
74506,13218,3,420.0,1260.0,BR-MA,252.0,7415
100460,14839,5,890.0,4450.0,BR-MS,890.0,7416
83009,15130,2,280.0,560.0,BR-PI,112.0,7417
83795,16167,1,310.0,310.0,BR-DF,62.0,7418
70673,17388,1,210.0,210.0,BR-DF,42.0,7419
33976,17805,3,120.0,360.0,BR-CE,72.0,7420
27336,17819,4,250.0,1000.0,BR-PB,200.0,7421
79551,17995,5,290.0,1450.0,BR-DF,290.0,7422
32126,19409,1,210.0,210.0,BR-AP,42.0,7423
41262,19553,4,390.0,1560.0,BR-MT,312.0,7424
37384,20461,5,700.0,3500.0,BR-AM,700.0,7425
45878,20573,6,210.0,1260.0,BR-TO,252.0,7426
4307,21136,1,6175.0,6175.0,BR-SP,1235.0,7427
50330,21489,3,210.0,630.0,BR-ES,126.0,7428
49497,22000,5,320.0,1600.0,BR-BR-RR,320.0,7429
59337,22245,4,390.0,1560.0,BR-MT,312.0,7430
21516,22968,2,320.0,640.0,BR-RJ,128.0,7431
87156,23425,4,160.0,640.0,BR-TO,128.0,7432
32126,25885,3,210.0,630.0,BR-MA,126.0,7433
43054,26174,6,320.0,1920.0,BR-AL,384.0,7434
23575,26293,4,210.0,840.0,BR-SE,168.0,7435
37794,27174,5,105.0,525.0,BR-MA,105.0,7436
6742,27654,6,850.0,5100.0,BR-TO,1020.0,7437
80644,27687,3,990.0,2970.0,BR-AM,594.0,7438
30211,29313,5,380.0,1900.0,BR-MT,380.0,7439
7871,29648,5,420.0,2100.0,BR-MT,420.0,7440
89100,29775,6,4200.0,25200.0,BR-SP,5040.0,7441
6699,30410,2,320.0,640.0,BR-MS,128.0,7442
13716,30580,3,450.0,1350.0,BR-DF,270.0,7443
17395,31136,1,1400.0,1400.0,BR-SC,280.0,7444
39814,31250,2,390.0,780.0,BR-MA,156.0,7445
83009,33070,1,280.0,280.0,BR-ES,56.0,7446
66539,33575,4,399.0,1596.0,BR-CE,3192.0,7447
97039,36426,5,320.0,1600.0,BR-MT,320.0,7448
36306,37172,1,390.0,390.0,BR-MA,78.0,7449
22568,37567,1,245.0,245.0,BR-MS,49.0,7450
9809,37720,6,260.0,1560.0,BR-DF,312.0,7451
53731,38533,6,430.0,2580.0,BR-SE,516.0,7452
7729,39553,5,360.0,1800.0,BR-PE,360.0,7453
22407,40802,3,200.0,600.0,BR-AM,120.0,7454
27546,42272,5,336.0,1680.0,BR-SE,336.0,7455
53941,42989,4,280.0,1120.0,BR-ES,224.0,7456
7940,44078,1,1200.0,1200.0,BR-PB,240.0,7457
3451,44144,1,250.0,250.0,BR-RS,50.0,7458
61071,44944,2,450.0,900.0,BR-MG,180.0,7459
30263,45144,4,135.0,540.0,BR-BR-RR,108.0,7460
47405,45281,2,310.0,620.0,BR-PE,124.0,7461
4307,47063,5,6175.0,30875.0,BR-CE,6175.0,7462
71946,47091,2,290.0,580.0,BR-MT,116.0,7463
97039,48313,1,320.0,320.0,BR-MS,64.0,7464
57815,50669,6,100.0,600.0,BR-AL,120.0,7465
84176,50763,1,310.0,310.0,BR-PB,62.0,7466
56350,52444,4,245.0,980.0,BR-GO,196.0,7467
85154,53358,1,420.0,420.0,BR-AP,84.0,7468
73038,54241,1,90.0,90.0,BR-RN,18.0,7469
6699,55308,6,320.0,1920.0,BR-BA,384.0,7470
17329,56186,1,590.0,590.0,BR-AL,118.0,7471
81822,56549,6,390.0,2340.0,BR-RN,468.0,7472
13814,57161,1,550.0,550.0,BR-RN,110.0,7473
13716,57782,4,450.0,1800.0,BR-PE,360.0,7474
13814,60900,2,550.0,1100.0,BR-CE,220.0,7475
47405,61216,6,310.0,1860.0,BR-AL,372.0,7476
58245,62095,3,120.0,360.0,BR-SC,72.0,7477
87711,62285,1,140.0,140.0,BR-SE,28.0,7478
75557,62781,3,90.0,270.0,BR-PB,54.0,7479
32126,63508,6,210.0,1260.0,BR-AM,252.0,7480
57708,63929,2,990.0,1980.0,BR-GO,396.0,7481
48483,65127,6,400.0,2400.0,BR-DF,480.0,7482
57708,65762,6,990.0,5940.0,BR-ES,1188.0,7483
43054,66960,5,320.0,1600.0,BR-ES,320.0,7484
5292,67139,1,576.0,576.0,BR-MS,1152.0,7485
86243,68624,6,350.0,2100.0,BR-CE,420.0,7486
44379,68862,5,165.0,825.0,BR-RN,165.0,7487
55452,70327,6,350.0,2100.0,BR-SP,420.0,7488
59784,70835,1,390.0,390.0,BR-SE,78.0,7489
86544,71003,4,50.0,200.0,BR-RJ,40.0,7490
10795,71079,5,300.0,1500.0,BR-AP,300.0,7491
84743,72078,5,120.0,600.0,BR-SC,120.0,7492
54794,72135,6,350.0,2100.0,BR-AM,420.0,7493
47475,72160,2,490.0,980.0,BR-BR-RR,196.0,7494
100481,72197,5,410.0,2050.0,BR-MT,410.0,7495
84743,73682,3,120.0,360.0,BR-BR-RR,72.0,7496
77558,73781,3,790.0,2370.0,BR-SC,474.0,7497
38723,74746,5,80.0,400.0,BR-BA,80.0,7498
48483,75223,6,400.0,2400.0,BR-MA,480.0,7499
7871,75918,1,420.0,420.0,BR-AP,84.0,7500
58245,76173,3,120.0,360.0,BR-PA,72.0,7501
49026,76345,3,240.0,720.0,BR-MS,144.0,7502
6137,76626,3,100.0,300.0,BR-MS,60.0,7503
48872,77231,3,120.0,360.0,BR-PE,72.0,7504
65473,77336,2,210.0,420.0,BR-RO,84.0,7505
17990,79855,4,3800.0,15200.0,BR-GO,3040.0,7506
43054,79867,2,320.0,640.0,BR-MS,128.0,7507
59784,80434,5,390.0,1950.0,BR-MA,390.0,7508
59337,81888,3,390.0,1170.0,BR-RN,234.0,7509
17395,82349,1,1400.0,1400.0,BR-MG,280.0,7510
50478,82741,2,315.0,630.0,BR-MT,126.0,7511
9397,86907,4,345.0,1380.0,BR-PI,276.0,7512
32986,88193,5,315.0,1575.0,BR-PI,315.0,7513
7193,88820,5,320.0,1600.0,BR-AP,320.0,7514
91498,88999,1,130.0,130.0,BR-TO,26.0,7515
8707,92226,3,150.0,450.0,BR-SC,90.0,7516
93262,92338,4,450.0,1800.0,BR-PB,360.0,7517
47405,92350,4,310.0,1240.0,BR-ES,248.0,7518
8456,92649,2,360.0,720.0,BR-MG,144.0,7519
68110,93185,1,790.0,790.0,BR-TO,158.0,7520
53941,94466,4,280.0,1120.0,BR-BA,224.0,7521
80644,94585,1,990.0,990.0,BR-SE,198.0,7522
48483,96197,3,400.0,1200.0,BR-AM,240.0,7523
73038,96434,4,90.0,360.0,BR-PB,72.0,7524
41262,99039,3,390.0,1170.0,BR-MG,234.0,7525
44207,99045,5,290.0,1450.0,BR-RO,290.0,7526
32986,99200,3,315.0,945.0,BR-RJ,189.0,7527
17990,100953,4,3800.0,15200.0,BR-MA,3040.0,7528
8691,101124,2,180.0,360.0,BR-TO,72.0,7529
72621,101367,1,179.0,179.0,BR-ES,358.0,7530
33348,101385,4,160.0,640.0,BR-PB,128.0,7531
3451,101526,6,250.0,1500.0,BR-PA,300.0,7532
83009,101539,1,280.0,280.0,BR-PB,56.0,7533
58245,101902,6,120.0,720.0,BR-RO,144.0,7534
8707,102194,3,150.0,450.0,BR-AM,90.0,7535
6381,103458,1,586.0,586.0,BR-BR-RR,1172.0,7536
14074,103951,6,450.0,2700.0,BR-MG,540.0,7537
14074,104298,6,450.0,2700.0,BR-TO,540.0,7538
15875,104326,2,490.0,980.0,BR-AC,196.0,7539
11736,105642,4,740.0,2960.0,BR-SP,592.0,7540
16634,106799,6,480.0,2880.0,BR-MT,576.0,7541
36306,107774,3,390.0,1170.0,BR-SC,234.0,7542
59784,109497,6,390.0,2340.0,BR-AC,468.0,7543
86243,109629,5,350.0,1750.0,BR-SE,350.0,7544
48872,109647,2,120.0,240.0,BR-TO,48.0,7545
83009,109862,2,280.0,560.0,BR-MA,112.0,7546
30263,111197,5,135.0,675.0,BR-RN,135.0,7547
43699,111714,5,169.0,845.0,BR-PI,169.0,7548
44424,111870,6,360.0,2160.0,BR-SE,432.0,7549
71770,111882,2,530.0,1060.0,BR-DF,212.0,7550
8707,112047,1,150.0,150.0,BR-AM,30.0,7551
59784,112333,3,390.0,1170.0,BR-MA,234.0,7552
95805,112535,1,100.0,100.0,BR-SP,20.0,7553
33976,113891,2,120.0,240.0,BR-TO,48.0,7554
83009,114049,6,280.0,1680.0,BR-SC,336.0,7555
6699,114289,6,320.0,1920.0,BR-PR,384.0,7556
50330,117555,1,210.0,210.0,BR-RS,42.0,7557
73692,118648,3,90.0,270.0,BR-BA,54.0,7558
66539,119224,6,399.0,2394.0,BR-TO,4788.0,7559
29510,119702,2,360.0,720.0,BR-MG,144.0,7560
58472,120765,2,150.0,300.0,BR-MA,60.0,7561
22407,120825,5,200.0,1000.0,BR-CE,200.0,7562
17329,121073,2,590.0,1180.0,BR-AP,236.0,7563
83792,121222,3,390.0,1170.0,BR-RO,234.0,7564
47405,121307,5,310.0,1550.0,BR-ES,310.0,7565
13716,121535,4,450.0,1800.0,BR-GO,360.0,7566
44424,121791,3,360.0,1080.0,BR-RJ,216.0,7567
51314,122397,3,410.0,1230.0,BR-PA,246.0,7568
32126,122794,5,210.0,1050.0,BR-SP,210.0,7569
86845,123514,1,110.0,110.0,BR-SE,22.0,7570
57708,125296,4,990.0,3960.0,BR-SE,792.0,7571
49026,125639,3,240.0,720.0,BR-ES,144.0,7572
100932,125708,2,3900.0,7800.0,BR-ES,1560.0,7573
79551,125856,3,290.0,870.0,BR-SE,174.0,7574
6699,126741,1,320.0,320.0,BR-MT,64.0,7575
64127,127008,4,590.0,2360.0,BR-CE,472.0,7576
86845,128051,1,110.0,110.0,BR-PI,22.0,7577
7871,129243,4,420.0,1680.0,BR-MS,336.0,7578
12812,129951,6,320.0,1920.0,BR-PE,384.0,7579
12812,130013,6,320.0,1920.0,BR-AP,384.0,7580
100939,130744,5,310.0,1550.0,BR-GO,310.0,7581
48872,131353,2,120.0,240.0,BR-PE,48.0,7582
5995,131683,4,398.0,1592.0,BR-ES,3184.0,7583
22407,132020,6,200.0,1200.0,BR-TO,240.0,7584
22407,132052,4,200.0,800.0,BR-CE,160.0,7585
27546,132695,5,336.0,1680.0,BR-BA,336.0,7586
7193,132777,2,320.0,640.0,BR-PB,128.0,7587
13716,133133,2,450.0,900.0,BR-RO,180.0,7588
43699,134116,3,169.0,507.0,BR-DF,1014.0,7589
4307,134447,2,6175.0,12350.0,BR-PI,2470.0,7590
45695,134967,2,240.0,480.0,BR-MT,96.0,7591
83795,135319,6,310.0,1860.0,BR-RJ,372.0,7592
39368,135328,2,279.0,558.0,BR-RN,1116.0,7593
100460,136954,2,890.0,1780.0,BR-PR,356.0,7594
7940,137642,1,1200.0,1200.0,BR-ES,240.0,7595
87156,138758,4,160.0,640.0,BR-CE,128.0,7596
30211,138986,3,380.0,1140.0,BR-SP,228.0,7597
14074,139795,2,450.0,900.0,BR-PA,180.0,7598
20029,139869,1,294.0,294.0,BR-BA,588.0,7599
40082,434,4,315.0,1260.0,BR-PE,252.0,7600
56571,811,6,420.0,2520.0,BR-RO,504.0,7601
29893,839,3,420.0,1260.0,BR-MG,252.0,7602
41518,2221,3,260.0,780.0,BR-PR,156.0,7603
33976,2612,2,120.0,240.0,BR-PR,48.0,7604
71946,2773,6,290.0,1740.0,BR-GO,348.0,7605
98964,3792,2,280.0,560.0,BR-BA,112.0,7606
83795,4795,1,310.0,310.0,BR-MG,62.0,7607
13716,4988,3,450.0,1350.0,BR-SE,270.0,7608
83792,5827,5,390.0,1950.0,BR-MA,390.0,7609
41262,8128,3,390.0,1170.0,BR-BR-RR,234.0,7610
15875,8280,4,490.0,1960.0,BR-PE,392.0,7611
71946,8941,6,290.0,1740.0,BR-SE,348.0,7612
82257,9727,1,1600.0,1600.0,BR-SP,320.0,7613
74864,10039,1,130.0,130.0,BR-RN,26.0,7614
16634,10694,5,480.0,2400.0,BR-PB,480.0,7615
24159,13241,2,270.0,540.0,BR-RO,108.0,7616
27336,13395,1,250.0,250.0,BR-RN,50.0,7617
13906,14130,1,340.0,340.0,BR-PI,68.0,7618
4853,14500,4,100.0,400.0,BR-ES,80.0,7619
14420,15358,2,690.0,1380.0,BR-AM,276.0,7620
72621,15821,2,179.0,358.0,BR-PI,716.0,7621
67445,17530,2,320.0,640.0,BR-SP,128.0,7622
58245,17600,4,120.0,480.0,BR-DF,96.0,7623
83866,18998,5,990.0,4950.0,BR-BA,990.0,7624
32890,19719,1,480.0,480.0,BR-PI,96.0,7625
14074,22131,3,450.0,1350.0,BR-DF,270.0,7626
43699,22356,1,169.0,169.0,BR-TO,338.0,7627
59337,24147,1,390.0,390.0,BR-CE,78.0,7628
43054,24978,4,320.0,1280.0,BR-PR,256.0,7629
87711,25749,4,140.0,560.0,BR-RJ,112.0,7630
45979,25756,2,280.0,560.0,BR-TO,112.0,7631
7193,26076,6,320.0,1920.0,BR-RN,384.0,7632
79551,26127,2,290.0,580.0,BR-RO,116.0,7633
48872,27218,4,120.0,480.0,BR-PR,96.0,7634
67445,27461,1,320.0,320.0,BR-MT,64.0,7635
6381,29681,1,586.0,586.0,BR-PI,1172.0,7636
8691,29819,5,180.0,900.0,BR-ES,180.0,7637
33348,31223,5,160.0,800.0,BR-PA,160.0,7638
61071,31488,3,450.0,1350.0,BR-RO,270.0,7639
53458,31966,4,450.0,1800.0,BR-PE,360.0,7640
54794,32956,3,350.0,1050.0,BR-AC,210.0,7641
12895,33462,5,2600.0,13000.0,BR-CE,2600.0,7642
41189,34198,2,160.0,320.0,BR-MS,64.0,7643
21516,34788,5,320.0,1600.0,BR-AC,320.0,7644
39368,36135,4,279.0,1116.0,BR-SE,2232.0,7645
15875,36371,4,490.0,1960.0,BR-GO,392.0,7646
44424,36395,5,360.0,1800.0,BR-DF,360.0,7647
47682,36589,5,430.0,2150.0,BR-MG,430.0,7648
27659,36787,2,140.0,280.0,BR-PB,56.0,7649
87711,36837,6,140.0,840.0,BR-AL,168.0,7650
30211,38318,6,380.0,2280.0,BR-PE,456.0,7651
61356,38785,2,390.0,780.0,BR-BR-RR,156.0,7652
3829,39067,5,2630.0,13150.0,BR-MG,2630.0,7653
98640,39075,4,990.0,3960.0,BR-MG,792.0,7654
29012,39189,5,525.0,2625.0,BR-MA,525.0,7655
82257,39661,2,1600.0,3200.0,BR-SC,640.0,7656
9981,40064,3,4000.0,12000.0,BR-SE,2400.0,7657
86845,40180,3,110.0,330.0,BR-CE,66.0,7658
18751,41669,5,990.0,4950.0,BR-GO,990.0,7659
22407,41855,2,200.0,400.0,BR-ES,80.0,7660
53731,42448,1,430.0,430.0,BR-MT,86.0,7661
7940,42533,5,1200.0,6000.0,BR-ES,1200.0,7662
100983,43982,5,350.0,1750.0,BR-SC,350.0,7663
71946,44655,6,290.0,1740.0,BR-SC,348.0,7664
55051,46851,4,760.0,3040.0,BR-AL,608.0,7665
51314,46862,6,410.0,2460.0,BR-MA,492.0,7666
13814,47459,3,550.0,1650.0,BR-PI,330.0,7667
14420,47696,4,690.0,2760.0,BR-AL,552.0,7668
4835,47997,6,560.0,3360.0,BR-RO,672.0,7669
98964,48051,4,280.0,1120.0,BR-SE,224.0,7670
14074,48107,4,450.0,1800.0,BR-SE,360.0,7671
29893,48152,1,420.0,420.0,BR-MG,84.0,7672
58472,48440,6,150.0,900.0,BR-AP,180.0,7673
61071,50601,6,450.0,2700.0,BR-AL,540.0,7674
7193,50784,3,320.0,960.0,BR-RO,192.0,7675
12895,51215,1,2600.0,2600.0,BR-PE,520.0,7676
66135,51545,1,490.0,490.0,BR-MG,98.0,7677
21244,52016,1,1120.0,1120.0,BR-TO,224.0,7678
58472,52822,3,150.0,450.0,BR-MG,90.0,7679
98964,53436,3,280.0,840.0,BR-DF,168.0,7680
48872,54225,2,120.0,240.0,BR-RS,48.0,7681
75706,54654,2,100.0,200.0,BR-PA,40.0,7682
21429,55167,4,390.0,1560.0,BR-AP,312.0,7683
62594,56229,4,300.0,1200.0,BR-RO,240.0,7684
43054,56469,3,320.0,960.0,BR-MG,192.0,7685
47405,57397,3,310.0,930.0,BR-PI,186.0,7686
17258,57862,5,420.0,2100.0,BR-RO,420.0,7687
57815,57994,5,100.0,500.0,BR-RJ,100.0,7688
4553,58008,5,110.0,550.0,BR-ES,110.0,7689
75557,59434,6,90.0,540.0,BR-RN,108.0,7690
41262,59837,5,390.0,1950.0,BR-BR-RR,390.0,7691
60010,60867,1,90.0,90.0,BR-DF,18.0,7692
100481,61021,3,410.0,1230.0,BR-RO,246.0,7693
55051,61280,1,760.0,760.0,BR-SP,152.0,7694
39814,61569,5,390.0,1950.0,BR-SP,390.0,7695
57815,61669,6,100.0,600.0,BR-AM,120.0,7696
14074,61934,5,450.0,2250.0,BR-AC,450.0,7697
51314,63059,3,410.0,1230.0,BR-SE,246.0,7698
82257,64099,6,1600.0,9600.0,BR-PE,1920.0,7699
55051,64410,3,760.0,2280.0,BR-SP,456.0,7700
53731,65899,1,430.0,430.0,BR-RS,86.0,7701
57815,68411,3,100.0,300.0,BR-BA,60.0,7702
43054,68891,2,320.0,640.0,BR-AC,128.0,7703
33348,70279,1,160.0,160.0,BR-BA,32.0,7704
79079,70998,4,320.0,1280.0,BR-AP,256.0,7705
2706,71641,6,590.0,3540.0,BR-AL,708.0,7706
40508,72467,3,245.0,735.0,BR-RN,147.0,7707
86845,72576,4,110.0,440.0,BR-CE,88.0,7708
56350,72609,2,245.0,490.0,BR-SE,98.0,7709
55452,72839,4,350.0,1400.0,BR-TO,280.0,7710
53458,74548,3,450.0,1350.0,BR-SP,270.0,7711
44207,75523,2,290.0,580.0,BR-AC,116.0,7712
5995,76263,3,398.0,1194.0,BR-MT,2388.0,7713
82257,76414,4,1600.0,6400.0,BR-DF,1280.0,7714
27336,77020,6,250.0,1500.0,BR-SC,300.0,7715
61356,77133,3,390.0,1170.0,BR-CE,234.0,7716
12751,78254,6,400.0,2400.0,BR-CE,480.0,7717
87711,78877,4,140.0,560.0,BR-MT,112.0,7718
21429,79214,4,390.0,1560.0,BR-PR,312.0,7719
16634,79333,4,480.0,1920.0,BR-SP,384.0,7720
6769,79472,5,220.0,1100.0,BR-RN,220.0,7721
72621,79557,2,179.0,358.0,BR-AM,716.0,7722
45695,79656,6,240.0,1440.0,BR-TO,288.0,7723
84692,79772,5,499.0,2495.0,BR-GO,499.0,7724
82990,80024,6,450.0,2700.0,BR-TO,540.0,7725
