pedido_id,produto_id,vendedor_id,data_compra,total
18331,49026,1,26/02/2020,720.0
18334,21429,3,07/11/2019,1170.0
18337,21244,4,14/01/2020,2240.0
18344,66255,3,07/11/2019,1950.0
18348,71946,4,14/02/2021,290.0
18349,13814,5,16/10/2020,3300.0
18353,18128,4,16/09/2020,3180.0
18362,22568,3,19/09/2019,735.0
18366,29893,5,17/02/2020,1680.0
18370,3820,3,03/07/2019,417.0
18373,91498,4,08/08/2019,520.0
18379,28699,3,25/01/2021,840.0
18402,44379,3,04/12/2020,330.0
18407,7193,3,09/04/2020,960.0
18408,45979,2,09/02/2019,1680.0
18430,7871,4,19/11/2019,1260.0
18431,35129,5,26/03/2020,1600.0
18435,12609,1,19/05/2019,1280.0
18447,41518,1,16/03/2020,1560.0
18453,9809,3,16/03/2020,1300.0
18456,53731,3,07/08/2020,1720.0
18469,6699,5,14/02/2021,640.0
18475,39814,4,17/02/2020,1170.0
18482,51314,3,30/01/2021,820.0
18483,3865,5,02/11/2020,19500.0
18492,33349,4,20/07/2019,1350.0
18495,70240,3,31/01/2021,1160.0
18496,57696,1,13/10/2019,1640.0
18500,70240,5,26/04/2019,1160.0
18505,82257,5,31/07/2020,6400.0
18506,55452,2,09/02/2019,1750.0
18510,47682,1,07/02/2020,2150.0
18526,64127,1,12/06/2020,2360.0
18531,13814,2,01/03/2019,3300.0
18532,43699,3,26/11/2020,1014.0
18535,88368,2,04/09/2019,1250.0
18544,80644,2,27/06/2020,2970.0
18545,50,4,20/02/2021,680.0
18550,66539,4,14/02/2021,2394.0
18562,12812,1,09/01/2020,1600.0
18571,20029,3,06/01/2021,294.0
18572,74506,2,22/06/2020,840.0
18579,72667,1,09/02/2019,834.0
18581,100484,2,16/03/2020,320.0
18584,36306,2,30/03/2019,780.0
18585,38723,1,09/01/2020,240.0
18590,23575,2,24/11/2019,210.0
18603,5412,2,27/04/2020,788.0
18612,51238,1,13/12/2020,1230.0
18618,20029,1,16/10/2020,1176.0
18629,70240,5,01/03/2019,1450.0
18636,83792,1,09/01/2020,390.0
18637,70673,3,13/10/2019,630.0
18643,2706,2,07/08/2020,2950.0
18647,9397,2,19/09/2019,2070.0
18648,9809,5,26/07/2020,1300.0
18651,70673,5,29/10/2019,1050.0
18656,31835,1,14/04/2020,798.0
18666,4853,2,31/07/2020,600.0
18670,17329,1,05/02/2021,2950.0
18672,93262,1,06/05/2020,450.0
18674,89334,2,17/01/2019,1050.0
18678,41189,1,12/03/2020,640.0
18687,36195,4,14/04/2020,440.0
18695,7940,5,29/05/2019,3600.0
18698,61356,1,25/11/2019,1170.0
18701,8673,3,09/05/2019,2940.0
18702,13705,1,26/04/2019,1080.0
18709,84176,3,16/08/2020,930.0
18714,21429,2,29/08/2020,1560.0
18715,58472,4,27/04/2020,750.0
18718,81822,3,18/06/2019,2340.0
18721,32890,4,31/07/2020,2400.0
18724,82990,2,26/08/2019,1350.0
18731,4307,4,24/11/2019,6175.0
18738,17395,5,25/10/2020,7000.0
18744,37384,1,18/04/2020,4200.0
18763,66255,3,09/12/2020,1560.0
18768,77079,2,31/03/2020,600.0
18773,6262,4,21/01/2021,3864.0
18775,74506,3,30/07/2019,840.0
18781,4553,1,04/12/2020,220.0
18789,86845,3,21/03/2020,440.0
18792,83792,2,01/03/2019,1560.0
18801,12895,3,16/01/2021,13000.0
18803,53,1,20/02/2021,900.0
18811,22407,1,26/02/2020,400.0
18819,100983,4,06/05/2020,1400.0
18821,41189,5,09/09/2020,800.0
18822,30263,3,07/11/2019,405.0
18823,75706,4,17/01/2019,600.0
18826,41518,2,28/05/2020,520.0
18827,17329,5,09/09/2020,2950.0
18828,62594,5,26/12/2020,1200.0
18832,73692,1,04/04/2020,90.0
18841,71946,4,21/03/2020,1160.0
18847,61071,4,21/01/2021,2700.0
18860,45979,2,02/12/2019,840.0
18864,85154,5,17/11/2020,420.0
18867,45979,3,26/12/2019,560.0
18871,54794,5,28/09/2019,350.0
18873,32890,1,09/01/2020,960.0
18876,57708,1,31/03/2020,5940.0
18878,3865,3,07/02/2020,6500.0
18883,49497,3,31/03/2020,960.0
18885,48483,0,30/11/2020,1600.0
18908,6769,5,06/10/2019,660.0
18913,39814,2,12/03/2020,1170.0
18930,40508,1,16/08/2020,980.0
18937,13716,5,04/12/2020,450.0
18939,57708,0,16/06/2020,4950.0
18942,3820,5,06/01/2021,278.0
18947,6137,2,12/08/2020,600.0
18953,13814,2,16/10/2020,550.0
18955,100481,2,02/12/2020,1640.0
18957,51314,1,28/05/2020,2050.0
18965,40082,3,12/07/2019,315.0
18977,71770,5,24/11/2019,3180.0
18979,22407,4,13/12/2020,800.0
18981,72667,3,18/01/2020,417.0
18985,12609,3,14/04/2020,1600.0
18998,83866,2,12/12/2019,4950.0
19001,97039,1,15/03/2019,1280.0
19002,83795,5,30/07/2019,930.0
19015,93262,5,21/10/2019,450.0
19034,21429,5,05/02/2021,1170.0
19037,5292,5,28/11/2019,576.0
19038,11218,1,20/07/2019,500.0
19040,57696,1,17/01/2019,2460.0
19046,6888,2,09/02/2019,1050.0
19047,74864,3,05/02/2021,390.0
19050,33976,4,26/12/2019,600.0
19059,36306,2,12/02/2020,2340.0
19061,14420,1,18/06/2019,2760.0
19071,31651,2,03/07/2020,180.0
19090,70813,1,20/08/2020,120.0
19098,39814,4,21/10/2020,1170.0
19101,82990,3,13/11/2019,900.0
19102,25562,4,01/10/2020,1280.0
19107,21516,4,14/01/2020,640.0
19111,91248,5,07/11/2019,180.0
19117,70673,1,18/01/2020,1260.0
19119,49497,1,12/03/2020,320.0
19140,80644,5,22/12/2020,5940.0
19144,41262,4,16/09/2020,390.0
19146,7193,2,02/05/2020,1600.0
19162,50478,2,12/09/2019,1890.0
19164,6137,3,18/12/2020,300.0
19170,21429,5,26/12/2019,2340.0
19184,48872,0,16/07/2020,240.0
19185,13716,1,31/03/2020,2250.0
19192,83009,3,17/11/2020,840.0
19196,41189,5,28/01/2020,160.0
19197,100932,3,08/08/2019,11700.0
19198,86302,2,30/03/2019,417.0
19225,8691,1,04/04/2020,360.0
19227,83,4,20/02/2021,990.0
19231,41518,1,28/01/2020,1300.0
19234,9809,3,12/09/2019,1560.0
19236,84176,2,13/12/2020,620.0
19237,71190,0,19/12/2020,720.0
19241,71190,2,19/12/2020,2160.0
19245,71770,1,03/07/2020,1060.0
19253,8707,5,21/10/2019,900.0
19258,22407,3,12/07/2019,600.0
19261,12895,5,17/02/2020,10400.0
19263,58472,3,21/10/2020,600.0
19264,5412,1,04/12/2020,788.0
19266,91248,5,03/01/2020,225.0
19268,58245,1,20/07/2019,240.0
19273,22568,1,31/01/2021,1225.0
19280,32126,4,22/06/2020,630.0
19282,8456,3,30/10/2020,720.0
19298,100961,3,04/12/2020,480.0
19300,100481,4,16/08/2020,1230.0
19305,53731,1,27/04/2020,2150.0
19309,85154,5,09/11/2020,1680.0
19316,20029,5,04/09/2019,1176.0
19317,37794,5,05/09/2020,630.0
19331,73038,2,19/05/2019,180.0
19336,55452,2,30/03/2019,1400.0
19339,70673,2,12/05/2020,420.0
19343,39368,3,07/01/2021,1674.0
19349,4553,4,14/02/2021,440.0
19353,35129,5,02/05/2020,1280.0
19355,100932,1,09/05/2020,19500.0
19363,100983,2,08/06/2019,1400.0
19368,42913,1,19/05/2019,10360.0
19369,43888,4,19/04/2020,1140.0
19370,25562,3,04/12/2020,1920.0
19379,17990,5,23/01/2020,22800.0
19387,71946,2,12/05/2020,580.0
19389,6137,4,08/08/2019,400.0
19395,87711,4,31/12/2020,700.0
19405,7940,2,10/07/2020,2400.0
19407,5292,5,13/04/2019,2880.0
19408,14074,5,19/05/2019,1800.0
19409,32126,5,07/12/2019,210.0
19410,12895,4,16/12/2020,10400.0
19414,13472,5,30/03/2019,2700.0
19419,32890,5,12/02/2020,2880.0
19420,83009,2,07/08/2020,1680.0
19422,79551,2,20/07/2019,870.0
19423,66135,1,14/02/2021,1470.0
19432,40508,2,18/12/2019,245.0
19439,54794,5,21/10/2020,700.0
19440,14420,5,21/01/2021,2070.0
19454,42913,1,27/04/2020,10360.0
19463,46573,2,09/11/2020,700.0
19464,45878,4,03/01/2020,840.0
19466,23575,2,07/08/2020,420.0
19468,36195,2,21/01/2021,110.0
19470,17395,5,31/03/2020,7000.0
19474,87711,3,20/08/2020,420.0
19482,13814,4,22/12/2020,550.0
19486,70240,1,22/05/2020,580.0
19498,70240,1,02/12/2019,1740.0
19502,87711,3,30/07/2019,420.0
19508,61071,4,13/04/2019,1350.0
19511,81822,1,29/05/2019,2340.0
19514,14836,5,09/12/2020,1100.0
19529,65473,4,15/03/2019,1050.0
19534,56571,0,28/05/2020,840.0
19551,13705,4,17/02/2020,360.0
19553,41262,1,07/12/2019,1560.0
19557,31835,3,07/08/2020,798.0
19564,7871,2,17/09/2020,1260.0
19566,18212,4,04/04/2020,600.0
19569,4553,4,18/12/2019,440.0
19572,100,3,20/02/2021,350.0
19574,33348,3,26/12/2020,480.0
19584,100932,4,27/06/2020,19500.0
19585,17329,5,22/12/2020,1770.0
19595,100983,4,25/01/2021,700.0
19605,31835,5,31/01/2021,399.0
19609,30263,5,09/01/2020,405.0
19610,6381,4,25/01/2021,3516.0
19616,79551,3,13/12/2020,580.0
19621,5412,1,28/01/2020,3940.0
19625,100939,5,07/11/2019,620.0
19635,74506,3,07/02/2020,2100.0
19636,57696,3,03/07/2020,410.0
19637,50478,1,22/02/2020,1890.0
19640,66539,3,18/12/2019,1197.0
19654,6381,2,12/05/2020,2930.0
19658,4553,1,24/09/2020,330.0
19659,86243,5,03/01/2020,700.0
19667,47475,2,09/11/2020,1960.0
19669,98640,3,30/03/2019,990.0
19673,74,1,20/02/2021,1260.0
19675,61071,4,09/05/2019,900.0
19676,18212,5,21/07/2020,360.0
19678,53458,5,30/07/2019,900.0
19680,3451,4,29/08/2020,1500.0
19689,29012,5,20/08/2020,3150.0
19698,36306,1,04/09/2019,2340.0
19700,54794,1,31/12/2020,700.0
19704,15470,4,02/11/2020,3540.0
19715,35682,4,18/05/2020,1000.0
19719,32890,4,12/12/2019,480.0
19720,32986,2,12/08/2020,1260.0
19724,13906,2,07/01/2021,680.0
19728,15470,5,03/07/2020,3540.0
19730,13705,2,09/04/2020,900.0
19739,6769,5,17/08/2019,1320.0
19748,7193,4,12/05/2020,1920.0
19753,83792,3,23/04/2020,1560.0
19763,6381,5,04/12/2020,3516.0
19769,19432,4,26/07/2020,570.0
19776,50771,2,02/05/2020,1360.0
19780,21429,4,08/06/2020,1950.0
19782,13705,1,31/07/2020,180.0
19783,97039,2,29/08/2020,320.0
19795,66255,3,26/03/2020,780.0
19801,40508,1,22/02/2020,735.0
19806,35129,2,18/06/2019,960.0
19809,16634,4,13/09/2020,2400.0
19810,98964,5,29/10/2019,840.0
19819,9809,3,26/12/2020,1040.0
19821,4853,3,07/08/2020,200.0
19823,41262,1,26/02/2020,780.0
19826,48483,3,09/04/2020,400.0
19830,29301,1,31/01/2021,900.0
19833,6888,1,26/07/2020,1400.0
19846,9809,5,09/05/2019,1040.0
19853,87711,5,31/12/2020,700.0
19867,39368,4,07/03/2020,1116.0
19873,11218,5,09/04/2020,1000.0
19881,17258,5,19/12/2020,420.0
19884,13716,1,07/03/2020,900.0
19885,41518,5,03/08/2020,1560.0
19887,84743,2,07/03/2020,360.0
19888,3451,1,14/01/2020,250.0
19894,73692,2,12/08/2020,360.0
19895,85154,0,26/11/2020,1680.0
19898,28699,5,04/04/2020,2100.0
19901,18128,3,07/01/2021,3975.0
19912,41189,3,20/07/2019,320.0
19916,45878,4,26/02/2020,1050.0
19919,18751,5,31/12/2020,1980.0
19928,86302,1,06/05/2020,695.0
19929,3820,2,09/11/2020,139.0
19947,73038,1,27/04/2020,270.0
19963,6742,3,13/12/2020,5100.0
19987,50330,2,26/12/2020,1050.0
19990,27546,5,18/01/2019,1680.0
19993,71770,3,31/07/2020,3180.0
19996,73692,5,17/11/2020,90.0
20001,17329,4,23/01/2020,2360.0
20013,6262,5,03/07/2019,3220.0
20017,17258,3,13/10/2019,2520.0
20022,85154,5,02/05/2020,1260.0
20027,41262,1,18/05/2020,780.0
20033,29893,2,22/11/2020,840.0
20058,53138,0,28/05/2020,4140.0
20068,56571,4,05/02/2021,420.0
20106,89334,2,03/08/2020,350.0
20124,40082,3,08/06/2019,1575.0
20128,30263,1,30/05/2019,540.0
20133,21244,2,16/07/2020,2240.0
20143,13814,3,16/03/2020,550.0
20154,7729,1,01/10/2020,720.0
20160,27659,5,02/03/2019,140.0
20170,8456,1,22/06/2020,2160.0
20173,16634,4,25/01/2021,1440.0
20176,27336,1,25/01/2021,1500.0
20177,86544,4,18/01/2020,100.0
20185,3829,1,04/08/2020,2630.0
20191,30263,4,19/09/2019,675.0
20193,56380,2,30/07/2019,358.0
20198,33348,1,12/07/2019,640.0
20199,21429,2,16/01/2021,390.0
20201,86544,3,19/05/2019,200.0
20203,45695,5,01/10/2020,480.0
20229,35129,2,30/03/2019,1920.0
20239,42913,1,09/01/2020,10360.0
20246,47405,2,27/04/2019,620.0
20247,83795,5,17/09/2020,310.0
20249,50478,1,02/12/2019,315.0
20250,100484,1,08/06/2019,640.0
20252,6137,4,04/08/2020,300.0
20265,84743,4,03/01/2020,120.0
20266,12895,3,21/01/2021,10400.0
20267,73038,5,04/09/2019,540.0
20276,83795,1,16/01/2021,930.0
20281,18751,1,07/03/2020,5940.0
20285,4307,3,09/12/2020,24700.0
20286,83009,3,16/12/2020,560.0
20290,55452,4,12/05/2020,2100.0
20291,36306,5,16/01/2021,390.0
20292,17990,5,16/07/2020,3800.0
20294,100932,2,21/07/2020,15600.0
20295,36306,5,12/07/2019,1950.0
20300,61356,5,23/04/2020,780.0
20301,56380,5,19/05/2019,716.0
20309,77558,3,31/12/2020,790.0
20316,5292,4,03/06/2020,2880.0
20325,12751,3,26/12/2020,1600.0
20328,53138,3,12/05/2020,2070.0
20338,10795,4,19/12/2020,600.0
20342,21429,5,17/02/2020,1560.0
20345,36195,3,01/09/2020,220.0
20346,68110,4,26/12/2019,3160.0
20349,18751,1,15/05/2020,5940.0
20359,75557,5,07/01/2021,450.0
20360,33348,2,12/09/2019,160.0
20361,6137,5,24/09/2020,500.0
20364,100484,3,01/09/2020,1600.0
20367,44379,2,22/02/2020,165.0
20373,17990,1,13/04/2019,22800.0
20375,73692,1,15/03/2019,90.0
20391,100983,4,13/11/2019,1400.0
20398,100939,4,28/09/2019,1550.0
20406,45695,2,21/07/2020,480.0
20412,19432,3,26/03/2020,1140.0
20419,7871,1,09/05/2020,1680.0
20428,31651,5,02/03/2020,180.0
20438,72621,4,30/11/2020,895.0
20444,37794,5,13/10/2019,420.0
20450,53731,5,09/11/2020,2150.0
20451,100932,1,24/09/2020,11700.0
20455,57815,2,06/10/2019,500.0
20460,38723,1,21/01/2021,240.0
20461,37384,5,07/12/2019,3500.0
20469,38723,2,03/07/2019,80.0
20470,24159,2,26/07/2020,540.0
20475,53731,5,20/07/2019,430.0
20476,14836,5,19/04/2020,5500.0
20478,8691,5,13/11/2019,900.0
20483,17395,2,24/09/2020,4200.0
20491,58472,1,14/01/2020,300.0
20494,11218,5,02/05/2020,500.0
20496,87156,4,08/06/2020,800.0
20506,9981,1,07/11/2019,8000.0
20509,71946,3,19/04/2020,1450.0
20515,61356,2,12/08/2020,1560.0
20522,66255,5,30/03/2019,2340.0
20533,29301,1,12/02/2020,360.0
20534,77558,5,07/11/2019,3160.0
20535,35682,5,16/10/2020,1000.0
20554,98640,5,13/11/2019,2970.0
20560,29893,2,01/09/2020,1680.0
20571,18790,3,08/06/2019,890.0
20573,45878,1,07/12/2019,1260.0
20578,54794,4,16/10/2020,1400.0
20583,12751,4,19/12/2020,2400.0
20591,3865,3,15/05/2020,26000.0
20595,7940,1,21/01/2021,1200.0
20602,13472,2,04/08/2020,450.0
20604,56350,4,30/05/2019,245.0
20607,9397,2,10/07/2020,1725.0
20613,82990,2,09/02/2019,2250.0
20614,24159,1,26/12/2019,810.0
20627,33349,2,30/10/2020,270.0
20633,3829,4,22/06/2020,10520.0
20638,11218,2,21/07/2020,500.0
20640,3451,1,12/02/2020,250.0
20642,17329,1,08/10/2020,590.0
20670,6137,3,02/05/2020,600.0
20675,13716,1,12/08/2020,2700.0
20677,14420,5,17/02/2020,2760.0
20683,71946,4,20/07/2019,1450.0
20699,75706,4,09/01/2020,100.0
20711,13906,1,09/11/2020,1360.0
20712,32890,3,16/10/2020,1440.0
20719,29650,3,05/12/2020,480.0
20728,33349,2,05/12/2020,540.0
20729,58245,3,25/01/2021,600.0
20730,59337,5,02/12/2019,1950.0
20731,71190,3,12/06/2020,1800.0
20735,84743,1,12/02/2020,240.0
20737,57815,2,12/05/2020,500.0
20740,83009,5,07/11/2019,1400.0
20742,66539,3,06/05/2020,2394.0
20743,20029,1,27/06/2020,882.0
20744,29650,4,16/06/2020,720.0
20745,56,2,20/02/2021,2100.0
20751,18128,5,27/04/2019,3180.0
20753,7729,2,12/02/2020,720.0
20756,43054,3,09/11/2020,1600.0
20761,86302,5,10/07/2020,556.0
20764,66255,2,09/05/2020,390.0
20765,8456,4,12/05/2020,360.0
20776,74506,5,26/08/2019,2520.0
20780,47475,4,07/01/2021,2450.0
20784,27546,3,19/12/2020,2016.0
20806,23575,2,23/04/2020,630.0
20807,100983,5,12/05/2020,1050.0
20809,86544,2,05/02/2021,150.0
20810,12751,2,16/03/2020,1200.0
20812,15470,3,08/08/2019,2950.0
20819,100481,1,18/06/2019,1640.0
20821,13472,4,16/12/2020,450.0
20828,39368,2,09/09/2020,1395.0
20834,82990,5,31/03/2020,1800.0
20835,4553,4,30/11/2020,440.0
20842,6699,5,26/03/2020,1920.0
20846,68110,3,07/02/2020,790.0
20855,66255,3,19/09/2019,780.0
20863,32986,3,31/07/2020,630.0
20905,57696,3,18/01/2020,2460.0
20908,44379,3,30/10/2020,165.0
20923,5567,3,05/12/2020,1050.0
20939,97039,5,08/10/2020,320.0
20941,66539,3,07/01/2021,2394.0
20947,8673,0,22/06/2020,2940.0
20950,43888,5,12/07/2019,570.0
20952,85154,1,17/02/2020,840.0
20957,43888,5,02/12/2020,570.0
20966,48872,4,12/06/2020,240.0
20983,58472,0,16/07/2020,300.0
20991,56350,3,24/11/2019,735.0
21011,48872,3,13/09/2020,480.0
21013,8691,3,31/12/2020,1080.0
21021,47682,0,02/12/2020,2150.0
21023,98640,3,17/09/2020,2970.0
21027,14074,4,02/03/2019,1800.0
21035,40508,0,30/11/2020,980.0
21042,44424,5,26/07/2020,2160.0
21044,100983,3,21/10/2020,700.0
21065,43699,2,30/05/2019,1014.0
21066,40082,4,02/05/2020,945.0
21067,21429,2,02/02/2020,1560.0
21079,18751,1,07/01/2021,5940.0
21088,100961,5,27/04/2019,2400.0
21099,25562,5,02/11/2020,1280.0
21112,44424,4,31/01/2021,1080.0
21113,11218,3,01/09/2020,250.0
21115,55051,3,09/12/2020,3040.0
21116,29301,5,10/07/2020,720.0
21129,57815,4,16/07/2020,300.0
21131,83792,1,12/07/2019,1560.0
21135,29301,3,28/09/2019,360.0
21136,4307,5,07/12/2019,6175.0
21147,36306,3,24/11/2019,2340.0
21149,6699,5,12/02/2020,1920.0
21151,18212,5,28/11/2019,720.0
21177,8707,4,31/03/2020,750.0
21191,3829,1,09/05/2019,2630.0
21212,74864,3,16/12/2020,130.0
21223,100939,1,26/11/2020,310.0
21232,12751,1,22/12/2020,800.0
21233,6262,5,24/11/2019,3220.0
21235,6262,3,26/12/2019,1932.0
21247,66539,1,22/11/2020,2394.0
21261,100961,1,14/01/2020,480.0
21264,8456,2,10/02/2019,1080.0
21265,12895,1,21/10/2019,13000.0
21272,87156,5,24/09/2020,800.0
21273,97039,2,19/05/2019,640.0
21280,56380,4,28/11/2019,537.0
21287,47475,4,16/12/2020,1470.0
21291,45979,5,25/11/2019,280.0
21306,57708,3,12/07/2019,1980.0
21321,13716,1,03/07/2019,2250.0
21322,50330,5,07/02/2020,210.0
21326,45878,2,13/09/2020,420.0
21334,65473,3,21/10/2020,840.0
21337,53458,2,06/05/2020,450.0
21347,11736,1,26/12/2019,1480.0
21354,31835,1,30/05/2019,798.0
21356,43054,2,25/10/2020,1280.0
21373,57815,1,30/03/2019,300.0
21382,35129,3,05/12/2020,960.0
21384,56380,5,21/10/2019,179.0
21399,33976,5,28/09/2019,600.0
21405,44424,2,26/02/2020,720.0
21409,38723,1,28/09/2019,160.0
21410,83866,1,28/09/2019,5940.0
21411,42913,4,12/09/2019,15540.0
21412,70673,5,16/08/2020,210.0
21414,79551,2,06/09/2020,580.0
21415,83792,1,02/03/2020,2340.0
21418,53458,5,14/01/2020,900.0
21424,53941,4,30/10/2020,1400.0
21426,87711,2,17/08/2019,840.0
21430,58245,2,18/12/2019,360.0
21431,84692,3,12/07/2019,499.0
21444,13814,1,28/09/2019,3300.0
21449,57815,4,02/11/2020,500.0
21450,8691,2,12/08/2020,720.0
21451,55051,2,24/11/2019,3800.0
21454,2706,2,31/12/2020,1180.0
21470,44207,3,31/03/2020,1160.0
21472,56380,4,02/12/2019,1074.0
21476,50771,3,13/09/2020,1020.0
21478,84692,1,06/05/2020,499.0
21487,41262,3,03/07/2020,1560.0
21489,50330,4,07/12/2019,630.0
21496,11218,1,27/04/2019,1250.0
21514,4307,4,14/01/2020,24700.0
21519,45878,3,04/08/2020,1260.0
21523,29650,3,31/12/2020,240.0
21544,44379,3,22/12/2020,825.0
21546,70240,2,01/10/2020,580.0
21552,21516,3,03/06/2020,320.0
21555,29893,5,30/03/2019,840.0
21562,83795,0,12/06/2020,1860.0
21570,29510,4,09/11/2020,1800.0
21584,77079,4,02/03/2019,500.0
21591,12812,2,17/02/2020,1920.0
21599,72667,1,26/12/2020,834.0
21600,41262,5,06/10/2019,390.0
21603,54794,2,07/03/2020,350.0
21605,57815,5,22/12/2020,200.0
21614,100484,2,26/08/2019,960.0
21622,84176,3,12/05/2020,620.0
21629,4307,2,07/08/2020,12350.0
21633,15470,5,03/06/2020,3540.0
21634,53731,1,22/11/2020,430.0
21636,13716,3,07/01/2021,900.0
21649,58245,4,28/01/2020,240.0
21650,9809,5,13/11/2019,520.0
21663,3820,5,22/06/2020,278.0
21670,18790,4,04/01/2020,1780.0
21675,41518,3,08/06/2019,1300.0
21677,17395,5,21/01/2021,5600.0
21687,57708,4,09/05/2020,4950.0
21696,59337,4,02/11/2020,1560.0
21706,14074,5,15/05/2020,2700.0
21708,49497,5,18/01/2019,1600.0
21711,89100,1,02/02/2020,12600.0
21715,25562,2,05/02/2021,640.0
21723,27659,4,23/04/2020,140.0
21736,23575,3,07/03/2020,630.0
21738,38723,2,17/08/2019,320.0
21739,84692,4,06/09/2020,998.0
21748,88368,2,20/08/2020,750.0
21749,64127,2,29/10/2019,1770.0
21754,53138,3,14/02/2021,1380.0
21760,12609,4,21/01/2021,1920.0
21784,5292,3,02/12/2019,2304.0
21786,84692,5,28/11/2019,2495.0
21787,18128,1,22/12/2020,4770.0
21789,100983,1,02/03/2019,1750.0
21791,45878,2,18/01/2020,1260.0
21798,89100,5,13/09/2020,8400.0
21801,5567,1,15/05/2020,1050.0
21805,30211,3,09/05/2019,380.0
21808,100481,1,23/01/2020,1230.0
21811,83795,5,30/05/2019,930.0
21828,86544,4,16/01/2021,300.0
21830,100481,5,27/04/2019,410.0
21831,84743,1,01/10/2020,720.0
21834,20029,3,02/11/2020,1470.0
21844,15470,4,12/03/2020,3540.0
21847,14420,2,18/01/2019,1380.0
21851,35,5,20/02/2021,750.0
21853,50478,4,22/06/2020,1260.0
21858,15470,1,02/03/2020,3540.0
21864,6742,5,01/09/2020,3400.0
21867,55452,1,19/04/2020,1050.0
21880,27546,2,08/06/2020,1680.0
21882,21244,3,07/08/2020,2240.0
21885,83009,1,28/09/2019,840.0
21886,66135,5,19/09/2019,490.0
21899,66539,3,19/12/2020,798.0
21903,50771,2,12/09/2019,2040.0
21907,100932,2,14/01/2020,7800.0
21923,4553,5,18/01/2019,220.0
21932,13472,3,27/04/2020,1350.0
21938,41518,2,21/10/2020,1040.0
21943,6381,2,28/05/2020,1172.0
21945,11736,1,13/11/2019,1480.0
21948,80644,1,20/07/2019,4950.0
21958,100983,2,31/12/2020,2100.0
21962,7193,5,19/06/2019,320.0
21963,8707,5,19/11/2019,300.0
21967,89334,3,15/03/2019,350.0
21970,89334,1,22/12/2020,700.0
21971,6381,2,09/04/2020,2344.0
21973,22407,5,22/01/2021,800.0
21974,5292,5,24/11/2019,1728.0
21977,2706,2,30/03/2019,590.0
21987,48483,4,23/01/2020,1200.0
21990,6769,4,19/09/2019,1320.0
21994,16634,3,05/12/2020,1920.0
22000,49497,4,07/12/2019,1600.0
22007,6262,5,12/05/2020,3220.0
22027,66539,4,26/11/2020,798.0
22028,19432,5,31/01/2021,570.0
22042,18128,4,19/11/2019,3180.0
22046,86544,5,05/02/2021,200.0
22047,13814,4,05/12/2020,1100.0
22055,86845,1,07/11/2019,330.0
22056,14836,1,03/07/2019,2200.0
22057,91498,1,18/12/2019,390.0
22061,73038,5,05/12/2020,270.0
22079,12751,1,13/11/2019,2400.0
22087,73038,5,16/01/2021,270.0
22091,100484,4,19/09/2019,1920.0
22099,8456,5,16/12/2020,2160.0
22102,9809,5,22/02/2020,260.0
22112,37384,4,13/10/2019,2100.0
22119,86845,3,25/01/2021,440.0
22123,22407,3,04/09/2019,1200.0
22125,29301,2,25/01/2021,180.0
22129,4853,3,18/05/2020,500.0
22131,14074,1,12/12/2019,1350.0
22135,56571,3,25/01/2021,2100.0
22137,39368,5,21/10/2020,837.0
22139,12895,5,18/05/2020,2600.0
22150,53731,5,12/02/2020,1290.0
22162,27659,2,26/07/2020,280.0
22171,13814,2,09/09/2020,1650.0
22178,59337,2,18/12/2019,1950.0
22181,6262,5,02/03/2020,1932.0
22182,87156,4,31/12/2020,960.0
22201,68110,1,03/07/2020,790.0
22205,6381,2,12/05/2020,586.0
22208,77079,4,18/05/2020,100.0
22209,83795,2,12/05/2020,1550.0
22210,47405,3,13/12/2020,930.0
22213,35129,4,07/03/2020,1920.0
22220,55051,2,22/11/2020,3800.0
22237,37794,4,02/12/2019,420.0
22241,70673,4,25/10/2020,1050.0
22245,59337,3,07/12/2019,1560.0
22249,83866,5,22/12/2020,4950.0
22250,50478,2,19/12/2020,630.0
22257,27336,1,07/08/2020,750.0
22275,22568,1,15/05/2020,490.0
22280,83009,1,28/05/2020,560.0
22283,5292,1,22/06/2020,2880.0
22284,53458,1,23/04/2020,2250.0
22285,48483,0,22/06/2020,1200.0
22287,14074,1,12/02/2020,2250.0
22290,36306,2,08/06/2020,1560.0
22291,17258,5,09/04/2020,420.0
22294,86544,3,12/09/2019,200.0
22297,56380,2,22/11/2020,358.0
22306,15470,2,17/08/2019,590.0
22309,77079,4,03/07/2020,600.0
22321,66255,1,26/12/2019,780.0
22332,12895,1,13/12/2020,13000.0
22356,43699,5,12/12/2019,169.0
22359,77079,1,28/09/2019,500.0
22362,27546,2,24/11/2019,1680.0
22364,64127,1,27/04/2019,2360.0
22373,32126,1,21/03/2020,1260.0
22379,66539,3,02/12/2020,1596.0
22387,79079,4,30/10/2020,1600.0
22388,77558,1,14/04/2020,3160.0
22392,33349,3,15/05/2020,1620.0
22395,57815,1,13/10/2019,400.0
22398,8707,4,07/01/2021,450.0
22408,22407,3,04/04/2020,1000.0
22410,5292,5,19/11/2019,3456.0
22412,17395,4,28/11/2019,4200.0
22416,50478,2,05/12/2020,945.0
22420,83792,5,27/04/2019,390.0
22430,35682,4,22/05/2020,250.0
22433,5292,1,16/07/2020,2880.0
22441,21429,3,09/09/2020,1950.0
22451,62594,2,09/01/2020,900.0
22455,12895,2,16/10/2020,5200.0
